time,packet_uid,from_holder,to_holder,selected_edge,cum_hops
1696,1632:14273:packet3,veh860,veh835,829376220#1,16
1696,1632:14273:packet4,veh951,veh827,-859881540,12
1696,1632:14273:packet4,veh827,veh880,-157801818#4,13
1696,1632:14273:packet4,veh880,veh873,-157801818#1,14
1696,1632:14273:packet4,veh873,veh860,-48756664,15
1696,1632:14273:packet4,veh860,veh835,829376220#1,16
1696,1632:14273:packet5,veh951,veh827,-859881540,12
1696,1632:14273:packet5,veh827,veh880,-157801818#4,13
1696,1632:14273:packet5,veh880,veh873,-157801818#1,14
1696,1632:14273:packet5,veh873,veh860,-48756664,15
1696,1632:14273:packet5,veh860,veh835,829376220#1,16
1696,1632:14273:packet6,veh951,veh827,-859881540,12
1696,1632:14273:packet6,veh827,veh880,-157801818#4,13
1696,1632:14273:packet6,veh880,veh873,-157801818#1,14
1696,1632:14273:packet6,veh873,veh860,-48756664,15
1696,1632:14273:packet6,veh860,veh835,829376220#1,16
1696,1632:14273:packet7,veh951,veh827,-859881540,12
1696,1632:14273:packet7,veh827,veh880,-157801818#4,13
1696,1632:14273:packet7,veh880,veh873,-157801818#1,14
1696,1632:14273:packet7,veh873,veh860,-48756664,15
1696,1632:14273:packet7,veh860,veh835,829376220#1,16
1696,1632:14273:packet8,veh951,veh827,-859881540,12
1696,1632:14273:packet8,veh827,veh880,-157801818#4,13
1696,1632:14273:packet8,veh880,veh873,-157801818#1,14
1696,1632:14273:packet8,veh873,veh860,-48756664,15
1696,1632:14273:packet8,veh860,veh835,829376220#1,16
1696,1633:14296:packet0,veh827,veh951,1171265452#1,9
1696,1633:14296:packet0,veh951,veh932,787217965#2,10
1696,1633:14296:packet0,veh932,veh905,787217965#2,11
1696,1633:14296:packet0,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,12
1696,1633:14296:packet1,veh827,veh951,1171265452#1,9
1696,1633:14296:packet1,veh951,veh932,787217965#2,10
1696,1633:14296:packet1,veh932,veh905,787217965#2,11
1696,1633:14296:packet1,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,12
1696,1633:14296:packet2,veh827,veh951,1171265452#1,9
1696,1633:14296:packet2,veh951,veh932,787217965#2,10
1696,1633:14296:packet2,veh932,veh905,787217965#2,11
1696,1633:14296:packet2,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,12
1696,1633:14296:packet3,veh827,veh951,1171265452#1,9
1696,1633:14296:packet3,veh951,veh932,787217965#2,10
1696,1633:14296:packet3,veh932,veh905,787217965#2,11
1696,1633:14296:packet3,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,12
1696,1633:14301:packet0,veh823,veh876,787217953#0,20
1696,1633:14301:packet1,veh823,veh876,787217953#0,21
1696,1633:14301:packet2,veh823,veh876,787217953#0,21
1696,1633:14301:packet3,veh823,veh876,787217953#0,21
1696,1633:14301:packet4,veh823,veh876,787217953#0,21
1696,1633:14301:packet5,veh823,veh876,787217953#0,21
1696,1633:14301:packet6,veh823,veh876,787217953#0,22
1696,1633:14301:packet7,veh823,veh876,787217953#0,22
1696,1633:14301:packet8,veh823,veh876,787217953#0,22
1696,1634:14316:packet0,veh951,veh827,-859881540,9
1696,1634:14316:packet0,veh827,veh880,-157801818#4,10
1696,1634:14316:packet1,veh951,veh827,-859881540,9
1696,1634:14316:packet1,veh827,veh880,-157801818#4,10
1696,1634:14316:packet2,veh951,veh827,-859881540,9
1696,1634:14316:packet2,veh827,veh880,-157801818#4,10
1696,1634:14316:packet3,veh951,veh827,-859881540,9
1696,1634:14316:packet3,veh827,veh880,-157801818#4,10
1696,1636:14362:packet0,veh951,veh827,-859881540,12
1696,1636:14362:packet0,veh827,veh880,-157801818#4,13
1696,1636:14362:packet0,veh880,veh873,-157801818#1,14
1696,1636:14362:packet0,veh873,veh860,-48756664,15
1696,1636:14362:packet0,veh860,veh835,829376220#1,16
1696,1636:14362:packet1,veh951,veh827,-859881540,12
1696,1636:14362:packet1,veh827,veh880,-157801818#4,13
1696,1636:14362:packet1,veh880,veh873,-157801818#1,14
1696,1636:14362:packet1,veh873,veh860,-48756664,15
1696,1636:14362:packet1,veh860,veh835,829376220#1,16
1696,1636:14362:packet2,veh951,veh827,-859881540,12
1696,1636:14362:packet2,veh827,veh880,-157801818#4,13
1696,1636:14362:packet2,veh880,veh873,-157801818#1,14
1696,1636:14362:packet2,veh873,veh860,-48756664,15
1696,1636:14362:packet2,veh860,veh835,829376220#1,16
1696,1636:14362:packet3,veh951,veh827,-859881540,12
1696,1636:14362:packet3,veh827,veh880,-157801818#4,13
1696,1636:14362:packet3,veh880,veh873,-157801818#1,14
1696,1636:14362:packet3,veh873,veh860,-48756664,15
1696,1636:14362:packet3,veh860,veh835,829376220#1,16
1696,1636:14362:packet4,veh951,veh827,-859881540,12
1696,1636:14362:packet4,veh827,veh880,-157801818#4,13
1696,1636:14362:packet4,veh880,veh873,-157801818#1,14
1696,1636:14362:packet4,veh873,veh860,-48756664,15
1696,1636:14362:packet4,veh860,veh835,829376220#1,16
1696,1636:14362:packet5,veh951,veh827,-859881540,12
1696,1636:14362:packet5,veh827,veh880,-157801818#4,13
1696,1636:14362:packet5,veh880,veh873,-157801818#1,14
1696,1636:14362:packet5,veh873,veh860,-48756664,15
1696,1636:14362:packet5,veh860,veh835,829376220#1,16
1696,1639:14416:packet0,veh827,veh951,1171265452#1,23
1696,1639:14416:packet0,veh951,veh932,787217965#2,24
1696,1639:14416:packet1,veh827,veh951,1171265452#1,23
1696,1639:14416:packet1,veh951,veh932,787217965#2,24
1696,1639:14416:packet2,veh827,veh951,1171265452#1,23
1696,1639:14416:packet2,veh951,veh932,787217965#2,24
1696,1639:14416:packet3,veh827,veh951,1171265452#1,23
1696,1639:14416:packet3,veh951,veh932,787217965#2,24
1696,1639:14416:packet4,veh827,veh951,1171265452#1,23
1696,1639:14416:packet4,veh951,veh932,787217965#2,24
1696,1639:14416:packet5,veh827,veh951,1171265452#1,24
1696,1639:14416:packet5,veh951,veh932,787217965#2,25
1696,1639:14416:packet6,veh827,veh951,1171265452#1,24
1696,1639:14416:packet6,veh951,veh932,787217965#2,25
1696,1639:14416:packet7,veh827,veh951,1171265452#1,23
1696,1639:14416:packet7,veh951,veh932,787217965#2,24
1696,1640:14423:packet0,veh827,veh951,1171265452#1,25
1696,1640:14423:packet0,veh951,veh932,787217965#2,26
1696,1640:14423:packet1,veh827,veh951,1171265452#1,25
1696,1640:14423:packet1,veh951,veh932,787217965#2,26
1696,1640:14423:packet2,veh827,veh951,1171265452#1,27
1696,1640:14423:packet2,veh951,veh932,787217965#2,28
1696,1640:14423:packet3,veh827,veh951,1171265452#1,27
1696,1640:14423:packet3,veh951,veh932,787217965#2,28
1696,1640:14423:packet4,veh827,veh951,1171265452#1,26
1696,1640:14423:packet4,veh951,veh932,787217965#2,27
1696,1640:14423:packet5,veh827,veh951,1171265452#1,26
1696,1640:14423:packet5,veh951,veh932,787217965#2,27
1696,1640:14423:packet6,veh827,veh951,1171265452#1,27
1696,1640:14423:packet6,veh951,veh932,787217965#2,28
1696,1640:14423:packet7,veh827,veh951,1171265452#1,26
1696,1640:14423:packet7,veh951,veh932,787217965#2,27
1696,1640:14423:packet8,veh827,veh951,1171265452#1,26
1696,1640:14423:packet8,veh951,veh932,787217965#2,27
1696,1640:14423:packet9,veh827,veh951,1171265452#1,27
1696,1640:14423:packet9,veh951,veh932,787217965#2,28
1696,1640:14425:packet0,veh827,veh951,1171265452#1,23
1696,1640:14425:packet0,veh951,veh932,787217965#2,24
1696,1640:14425:packet1,veh827,veh951,1171265452#1,23
1696,1640:14425:packet1,veh951,veh932,787217965#2,24
1696,1640:14425:packet2,veh827,veh951,1171265452#1,23
1696,1640:14425:packet2,veh951,veh932,787217965#2,24
1696,1640:14425:packet3,veh827,veh951,1171265452#1,23
1696,1640:14425:packet3,veh951,veh932,787217965#2,24
1696,1640:14425:packet4,veh827,veh951,1171265452#1,22
1696,1640:14425:packet4,veh951,veh932,787217965#2,23
1696,1640:14425:packet5,veh827,veh951,1171265452#1,22
1696,1640:14425:packet5,veh951,veh932,787217965#2,23
1696,1640:14425:packet6,veh827,veh951,1171265452#1,22
1696,1640:14425:packet6,veh951,veh932,787217965#2,23
1696,1640:14425:packet7,veh827,veh951,1171265452#1,23
1696,1640:14425:packet7,veh951,veh932,787217965#2,24
1696,1640:14432:packet0,veh901,veh877,56699063#1,16
1696,1640:14432:packet1,veh901,veh877,56699063#1,16
1696,1640:14432:packet2,veh901,veh877,56699063#1,16
1696,1640:14432:packet3,veh901,veh877,56699063#1,16
1696,1640:14432:packet4,veh901,veh877,56699063#1,15
1696,1640:14432:packet5,veh901,veh877,56699063#1,16
1696,1640:14432:packet6,veh901,veh877,56699063#1,16
1696,1640:14432:packet7,veh901,veh877,56699063#1,15
1696,1640:14432:packet8,veh901,veh877,56699063#1,16
1696,1640:14432:packet9,veh901,veh877,56699063#1,16
1696,1640:14441:packet0,veh827,veh951,1171265452#1,26
1696,1640:14441:packet0,veh951,veh932,787217965#2,27
1696,1640:14441:packet0,veh932,veh905,787217965#2,28
1696,1640:14441:packet0,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,29
1696,1640:14441:packet1,veh827,veh951,1171265452#1,26
1696,1640:14441:packet1,veh951,veh932,787217965#2,27
1696,1640:14441:packet1,veh932,veh905,787217965#2,28
1696,1640:14441:packet1,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,29
1696,1640:14441:packet2,veh827,veh951,1171265452#1,23
1696,1640:14441:packet2,veh951,veh932,787217965#2,24
1696,1640:14441:packet2,veh932,veh905,787217965#2,25
1696,1640:14441:packet2,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,26
1696,1640:14441:packet3,veh827,veh951,1171265452#1,28
1696,1640:14441:packet3,veh951,veh932,787217965#2,29
1696,1640:14441:packet3,veh932,veh905,787217965#2,30
1696,1640:14441:packet3,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,31
1696,1640:14441:packet4,veh827,veh951,1171265452#1,25
1696,1640:14441:packet4,veh951,veh932,787217965#2,26
1696,1640:14441:packet4,veh932,veh905,787217965#2,27
1696,1640:14441:packet4,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,28
1696,1640:14441:packet5,veh827,veh951,1171265452#1,28
1696,1640:14441:packet5,veh951,veh932,787217965#2,29
1696,1640:14441:packet5,veh932,veh905,787217965#2,30
1696,1640:14441:packet5,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,31
1696,1640:14441:packet6,veh827,veh951,1171265452#1,25
1696,1640:14441:packet6,veh951,veh932,787217965#2,26
1696,1640:14441:packet6,veh932,veh905,787217965#2,27
1696,1640:14441:packet6,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,28
1696,1640:14441:packet7,veh827,veh951,1171265452#1,28
1696,1640:14441:packet7,veh951,veh932,787217965#2,29
1696,1640:14441:packet7,veh932,veh905,787217965#2,30
1696,1640:14441:packet7,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,31
1696,1640:14441:packet8,veh827,veh951,1171265452#1,23
1696,1640:14441:packet8,veh951,veh932,787217965#2,24
1696,1640:14441:packet8,veh932,veh905,787217965#2,25
1696,1640:14441:packet8,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,26
1696,1640:14441:packet9,veh827,veh951,1171265452#1,28
1696,1640:14441:packet9,veh951,veh932,787217965#2,29
1696,1640:14441:packet9,veh932,veh905,787217965#2,30
1696,1640:14441:packet9,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,31
1696,1641:14451:packet0,veh901,veh877,56699063#1,8
1696,1641:14451:packet1,veh901,veh877,56699063#1,8
1696,1641:14451:packet2,veh901,veh877,56699063#1,8
1696,1641:14451:packet3,veh901,veh877,56699063#1,8
1696,1642:14485:packet0,veh827,veh951,1171265452#1,30
1696,1642:14485:packet0,veh951,veh932,787217965#2,31
1696,1642:14485:packet1,veh827,veh951,1171265452#1,31
1696,1642:14485:packet1,veh951,veh932,787217965#2,32
1696,1642:14485:packet2,veh827,veh951,1171265452#1,31
1696,1642:14485:packet2,veh951,veh932,787217965#2,32
1696,1642:14485:packet3,veh827,veh951,1171265452#1,31
1696,1642:14485:packet3,veh951,veh932,787217965#2,32
1696,1642:14485:packet4,veh827,veh951,1171265452#1,31
1696,1642:14485:packet4,veh951,veh932,787217965#2,32
1696,1642:14499:packet0,veh827,veh951,1171265452#1,18
1696,1642:14499:packet0,veh951,veh932,787217965#2,19
1696,1642:14499:packet0,veh932,veh905,787217965#2,20
1696,1642:14499:packet0,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,21
1696,1642:14499:packet1,veh827,veh951,1171265452#1,21
1696,1642:14499:packet1,veh951,veh932,787217965#2,22
1696,1642:14499:packet1,veh932,veh905,787217965#2,23
1696,1642:14499:packet1,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,24
1696,1642:14499:packet2,veh827,veh951,1171265452#1,18
1696,1642:14499:packet2,veh951,veh932,787217965#2,19
1696,1642:14499:packet2,veh932,veh905,787217965#2,20
1696,1642:14499:packet2,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,21
1696,1642:14499:packet3,veh827,veh951,1171265452#1,21
1696,1642:14499:packet3,veh951,veh932,787217965#2,22
1696,1642:14499:packet3,veh932,veh905,787217965#2,23
1696,1642:14499:packet3,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,24
1696,1642:14499:packet4,veh827,veh951,1171265452#1,18
1696,1642:14499:packet4,veh951,veh932,787217965#2,19
1696,1642:14499:packet4,veh932,veh905,787217965#2,20
1696,1642:14499:packet4,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,21
1696,1642:14499:packet5,veh827,veh951,1171265452#1,21
1696,1642:14499:packet5,veh951,veh932,787217965#2,22
1696,1642:14499:packet5,veh932,veh905,787217965#2,23
1696,1642:14499:packet5,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,24
1696,1642:14499:packet6,veh827,veh951,1171265452#1,18
1696,1642:14499:packet6,veh951,veh932,787217965#2,19
1696,1642:14499:packet6,veh932,veh905,787217965#2,20
1696,1642:14499:packet6,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,21
1696,1642:14499:packet7,veh827,veh951,1171265452#1,21
1696,1642:14499:packet7,veh951,veh932,787217965#2,22
1696,1642:14499:packet7,veh932,veh905,787217965#2,23
1696,1642:14499:packet7,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,24
1696,1642:14499:packet8,veh827,veh951,1171265452#1,18
1696,1642:14499:packet8,veh951,veh932,787217965#2,19
1696,1642:14499:packet8,veh932,veh905,787217965#2,20
1696,1642:14499:packet8,veh905,veh945,:cluster_2460622856_2460622857_2460622858_2460622862_#8more_6,21
1696,1644:14538:packet0,veh827,veh951,1171265452#1,18
1696,1644:14538:packet0,veh951,veh932,787217965#2,19
1696,1644:14538:packet1,veh827,veh951,1171265452#1,18
1696,1644:14538:packet1,veh951,veh932,787217965#2,19
1696,1644:14538:packet2,veh827,veh951,1171265452#1,17
1696,1644:14538:packet2,veh951,veh932,787217965#2,18
1696,1644:14543:packet0,veh901,veh877,56699063#1,19
1696,1644:14543:packet2,veh901,veh877,56699063#1,22
1696,1645:14560:packet0,veh951,veh827,48756412#1,9
1696,1645:14560:packet0,veh827,veh880,1171265455#1,10
1696,1645:14560:packet0,veh880,veh860,-157801818#1,11
1696,1645:14560:packet1,veh951,veh827,48756412#1,10
1696,1645:14560:packet1,veh827,veh880,1171265455#1,11
1696,1645:14560:packet1,veh880,veh860,-157801818#1,12
1696,1645:14560:packet2,veh951,veh827,48756412#1,10
1696,1645:14560:packet2,veh827,veh880,1171265455#1,11
1696,1645:14560:packet2,veh880,veh860,-157801818#1,12
1696,1645:14560:packet3,veh951,veh827,48756412#1,10
1696,1645:14560:packet3,veh827,veh880,1171265455#1,11
1696,1645:14560:packet3,veh880,veh860,-157801818#1,12
1696,1645:14560:packet4,veh951,veh827,48756412#1,10
1696,1645:14560:packet4,veh827,veh880,1171265455#1,11
1696,1645:14560:packet4,veh880,veh860,-157801818#1,12
1696,1645:14560:packet5,veh951,veh827,48756412#1,10
1696,1645:14560:packet5,veh827,veh880,1171265455#1,11
1696,1645:14560:packet5,veh880,veh873,-157801818#1,12
1696,1645:14560:packet5,veh873,veh830,-48756664,13
1696,1645:14560:packet5,veh830,veh860,-157801816#1,14
1696,1645:14560:packet6,veh951,veh827,48756412#1,10
1696,1645:14560:packet6,veh827,veh880,1171265455#1,11
1696,1645:14560:packet6,veh880,veh873,-157801818#1,12
1696,1645:14560:packet6,veh873,veh830,-48756664,13
1696,1645:14560:packet6,veh830,veh860,-157801816#1,14
1696,1645:14576:packet0,veh951,veh827,48756412#1,16
1696,1645:14576:packet0,veh827,veh880,1171265455#1,17
1696,1645:14576:packet0,veh880,veh873,-157801818#1,18
1696,1645:14576:packet0,veh873,veh830,-48756664,19
1696,1645:14576:packet0,veh830,veh860,-157801816#1,20
1696,1645:14576:packet1,veh951,veh827,48756412#1,17
1696,1645:14576:packet1,veh827,veh880,1171265455#1,18
1696,1645:14576:packet1,veh880,veh873,-157801818#1,19
1696,1645:14576:packet1,veh873,veh830,-48756664,20
1696,1645:14576:packet1,veh830,veh860,-157801816#1,21
1696,1645:14576:packet2,veh951,veh827,48756412#1,17
1696,1645:14576:packet2,veh827,veh880,1171265455#1,18
1696,1645:14576:packet2,veh880,veh873,-157801818#1,19
